AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,Trade Value (US$),aggrLevel,Commodity Code,Commodity,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,Partner ISO,pt3ISO2,Partner Code,ptCode2,Partner,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,Trade Flow,Reporter ISO,Reporter Code,Reporter,Year
,,,,0,,,158954370,2,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,551912,2,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,226213,2,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,12675009,2,34,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster",,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,31605878,2,35,Albuminoidal substances; modified starches; glues; enzymes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,110777,2,35,Albuminoidal substances; modified starches; glues; enzymes,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,779848,2,35,Albuminoidal substances; modified starches; glues; enzymes,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,1472546,2,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,1050801,2,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,11452185,2,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,70448443,2,37,Photographic or cinematographic goods,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,274427,2,37,Photographic or cinematographic goods,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,185914,2,37,Photographic or cinematographic goods,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,346696093,2,38,Chemical products n.e.c.,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
,,,,0,,,7643439,2,38,Chemical products n.e.c.,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,23767571,2,38,Chemical products n.e.c.,,,0,,,2012,2012,H4,UZB,,860,,Uzbekistan,,,,1,No Quantity,2,Export,RUS,643,Russian Federation,2012
,,,,0,,,526261542,2,39,Plastics and articles thereof,,,0,,,2012,2012,H4,USA,,842,,USA,,,,1,No Quantity,1,Import,RUS,643,Russian Federation,2012
